,Google Places ID,Review Count,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
0,ChIJ--8qdij2wokRTp3GH28o9Qg,1,0.0,0.0625,0.0,0.0,0.0625,0.0,0.1875,0.0,0.0,0.0625
1,ChIJ-114BSdawokRN_NnzemM-4g,1,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.06666666666666667,0.0,0.0,0.022222222222222223
2,ChIJ-15_gbtYwokRNiXgEOoPSCk,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
3,ChIJ-2BtSVFYwokRvbLlOv7fLRU,1,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693
4,ChIJ-3TYer5ZwokR_pz6O7b4PCc,1,0.0,0.01818181818181818,0.0,0.01818181818181818,0.0,0.0,0.07272727272727272,0.0,0.0,0.03636363636363636
5,ChIJ-45mEcVYwokR3rtXUrCQUBM,10,0.02094294599818603,0.029292786024256834,0.025501540908534147,0.0246203814241601,0.023407382461584143,0.06583233282541513,0.0770843021444903,0.025485805310657604,0.008401365340963186,0.03896764925254894
6,ChIJ-4SNOR1ZwokRyTjsWCnyNP4,1,0.0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.0,0.3157894736842105,0.0,0.15789473684210525,0.15789473684210525
7,ChIJ-5E8OeZYwokRrrQEjzY-xRQ,1,0.015151515151515152,0.030303030303030304,0.030303030303030304,0.015151515151515152,0.015151515151515152,0.045454545454545456,0.06060606060606061,0.015151515151515152,0.015151515151515152,0.045454545454545456
8,ChIJ-5u6hwVZwokRaoasn4_oGC8,1,0.0,0.05555555555555555,0.0,0.0,0.16666666666666666,0.05555555555555555,0.2222222222222222,0.0,0.0,0.16666666666666666
9,ChIJ-6Ej-jP0wokRC0YGuDVwPmM,2,0.0,0.125,0.0,0.0,0.25,0.1,0.25,0.0,0.125,0.125
10,ChIJ-6enBU1awokRH12wJUwLDcU,1,0.06451612903225806,0.0967741935483871,0.0,0.03225806451612903,0.0967741935483871,0.06451612903225806,0.22580645161290322,0.03225806451612903,0.06451612903225806,0.12903225806451613
11,ChIJ-8E7uYlZwokRCmEam5OWFOg,1,0.02097902097902098,0.04895104895104895,0.006993006993006993,0.02097902097902098,0.02097902097902098,0.055944055944055944,0.06293706293706294,0.04895104895104895,0.006993006993006993,0.04895104895104895
12,ChIJ-8feKpBZwokRXrZozNvxMf8,1,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
13,ChIJ-8gwUHNZwokR4p3_5o5YEL0,1,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25
14,ChIJ-8lZMxPzwokRm8m-ZxyLI9E,1,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333
15,ChIJ-9P7yDRFwokRe4ZJVUWS1Sc,2,0.08571428571428572,0.0,0.0,0.08571428571428572,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
16,ChIJ-9xPC4ZYwokR_RcKs8U3GC4,1,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285
17,ChIJ-QLm-K1ZwokRJnzaPUyoQVo,13,0.03377919176825282,0.04362797543805408,0.026298653520795984,0.04281050635716673,0.03765564641981681,0.0677158068652227,0.09516134132559478,0.04088497772019262,0.019976958858323974,0.06214974392999588
18,ChIJ-QPClJFZwokREgObKQ2wqlM,1,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.16666666666666666
19,ChIJ-QQq-IjzwokRBB415dE7ZZA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1
20,ChIJ-RCl94NYwokRCMWea4JhAHI,1,0.058823529411764705,0.11764705882352941,0.0,0.058823529411764705,0.058823529411764705,0.0,0.17647058823529413,0.058823529411764705,0.0,0.0
21,ChIJ-RgWsYhZwokRXov5vY3kemw,1,0.0,0.017857142857142856,0.0,0.03571428571428571,0.0,0.05357142857142857,0.017857142857142856,0.03571428571428571,0.017857142857142856,0.017857142857142856
22,ChIJ-SADu7ZZwokRIiJmrXFifkI,3,0.029131652661064423,0.09505541346973573,0.028851540616246497,0.00980392156862745,0.10230179028132992,0.038375350140056025,0.12190963341858481,0.019327731092436976,0.05882352941176471,0.10230179028132992
23,ChIJ-TDhnbxYwokRzGdx1byXRc4,11,0.021155275627780867,0.04191127134268757,0.02460633892836537,0.03140482999498229,0.03827073172322945,0.035619699823695505,0.1269144916392712,0.02850185735099485,0.023918241527252818,0.07567540533518748
24,ChIJ-TaTKehYwokRIt7NqDY62GQ,1,0.0,0.0,0.0,0.0625,0.0,0.09375,0.0625,0.0625,0.0,0.0625
25,ChIJ-UBjs3xbwokRrcuLtN9Dq_k,1,0.08888888888888889,0.022222222222222223,0.08888888888888889,0.15555555555555556,0.0,0.17777777777777778,0.0,0.13333333333333333,0.0,0.022222222222222223
26,ChIJ-Ue4fAZZwokRIvWShkhdlMM,3,0.019312169312169312,0.029466829466829467,0.022975172975172976,0.019312169312169312,0.045115995115995115,0.04228734228734229,0.10213675213675215,0.03038258038258038,0.0,0.04794464794464794
27,ChIJ-VJrwSNcwokRVkOYYdrF8mY,2,0.046634615384615385,0.10913461538461539,0.0,0.007692307692307693,0.03894230769230769,0.06971153846153846,0.14807692307692308,0.007692307692307693,0.0,0.09326923076923077
28,ChIJ-WQlVBT0wokRhAVrHreUj08,1,0.08333333333333333,0.08333333333333333,0.25,0.08333333333333333,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0,0.16666666666666666
29,ChIJ-Wb5tyL2wokRN70Z07KP218,2,0.05555555555555555,0.027777777777777776,0.0,0.0,0.09126984126984126,0.11904761904761904,0.09126984126984126,0.0,0.0,0.11904761904761904
30,ChIJ-X9QdGJZwokRp2vxaGxoEgU,2,0.05,0.04230769230769231,0.007692307692307693,0.015384615384615385,0.015384615384615385,0.08076923076923077,0.09615384615384616,0.015384615384615385,0.007692307692307693,0.04230769230769231
31,ChIJ-XRCCuBbwokRDCa6PiiEryY,1,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.027777777777777776,0.027777777777777776
32,ChIJ-XS8FrtZwokRBOujtRFst1I,1,0.025454545454545455,0.01818181818181818,0.014545454545454545,0.03272727272727273,0.007272727272727273,0.04363636363636364,0.04727272727272727,0.025454545454545455,0.0036363636363636364,0.02909090909090909
33,ChIJ-YHmIpREwokR5KndIXEAbug,1,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.045454545454545456,0.0,0.06818181818181818,0.022727272727272728,0.0,0.0,0.022727272727272728
34,ChIJ-YQbtQRZwokR0dkgOsPdJho,1,0.0,0.0,0.0,0.0,0.21052631578947367,0.05263157894736842,0.3157894736842105,0.0,0.0,0.05263157894736842
35,ChIJ-YZS1LpZwokRVIEHar3SfkU,11,0.003654970760233918,0.06334426461196442,0.0012626262626262625,0.0063287675516777685,0.07335891102212276,0.011771853877117034,0.15019321566679567,0.008164350269613428,0.03901026733844071,0.13064420808538238
36,ChIJ-ZQIZwRZwokRzLvvB_1xISs,2,0.0,0.017241379310344827,0.0,0.0,0.05622188905547226,0.0,0.13418290854572712,0.0,0.017241379310344827,0.05622188905547226
37,ChIJ-Ztm99lewokR9vFuiepAJwU,1,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.11764705882352941,0.0,0.058823529411764705,0.058823529411764705
38,ChIJ-_KTZMD1wokRaSU-TLPQfKQ,1,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,0.06060606060606061,0.12121212121212122,0.0,0.0,0.12121212121212122
39,ChIJ-_P4UApFwokRK4GM_H7jxto,1,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0
40,ChIJ-_kpSZpZwokRg1FxEHSlrH8,1,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705
41,ChIJ-aDzICf2wokRbv7EH-0hUtY,12,0.014671826025275496,0.06065094707096578,0.008103845694530045,0.01605516054882997,0.08990426470969488,0.0315395300446823,0.1642745591687387,0.023627531245305377,0.029903009937579734,0.10882858084763332
42,ChIJ-aVFJehYwokRutlxRv4kk2k,1,0.02702702702702703,0.05405405405405406,0.0,0.0,0.08108108108108109,0.05405405405405406,0.21621621621621623,0.05405405405405406,0.02702702702702703,0.08108108108108109
43,ChIJ-aqsqTdfwokRc84BRTRQJK4,1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0
44,ChIJ-bHPw2XtwokR_CxIeWO3Pa8,1,0.017857142857142856,0.05357142857142857,0.017857142857142856,0.03571428571428571,0.05357142857142857,0.05357142857142857,0.10714285714285714,0.017857142857142856,0.017857142857142856,0.08928571428571429
45,ChIJ-bNSnwRcwokRKcl2vJB7e0Y,1,0.043478260869565216,0.17391304347826086,0.0,0.0,0.08695652173913043,0.043478260869565216,0.17391304347826086,0.0,0.0,0.17391304347826086
46,ChIJ-bfcBmFZwokR1M7JPjubBXs,1,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705
47,ChIJ-cSxW-VawokRjILFkEBEols,1,0.024390243902439025,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.024390243902439025,0.12195121951219512,0.024390243902439025,0.04878048780487805,0.07317073170731707
48,ChIJ-d4xCKD2wokRbDhgoIGTfr4,1,0.0,0.0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.0
49,ChIJ-dZaQqVYwokR1h-Q_rnES7A,1,0.0,0.02564102564102564,0.0,0.0,0.02564102564102564,0.02564102564102564,0.15384615384615385,0.02564102564102564,0.0,0.05128205128205128
50,ChIJ-drqFj1awokRFbxHtIFaQnw,14,0.004650537313076013,0.045907191688859525,0.002304147465437788,0.009650990106398074,0.05985026986168011,0.017158670276616945,0.14564755008245084,0.0042346493959397186,0.020985273881074556,0.08517569037711525
51,ChIJ-evySJxZwokRXgPMWToi3L4,1,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091
52,ChIJ-fL3PiX0wokRPx4O6LajpAQ,1,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285
53,ChIJ-x5bvk1YwokRIITk35J6JXE,18,0.014982875261308395,0.05289300749493738,0.012224869909575012,0.014004388580659768,0.03866491259221447,0.04819101263379439,0.09446619151999308,0.016629741727480243,0.018636792074303257,0.061151987482212004
54,ChIJ-xATIgRcwokRxQ237DDfQ98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.058823529411764705
55,ChIJ-xFOmmL2wokR-tqdGzGQFHc,2,0.0,0.05209471766848816,0.019307832422586522,0.044444444444444446,0.0465391621129326,0.041530054644808745,0.11001821493624772,0.03306010928961749,0.02459016393442623,0.06876138433515483
56,ChIJ-y4XRFX0wokRlH6VzjLqbOg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
57,ChIJ-z-qrlhZwokRGbIOqSlPjU8,1,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333
58,ChIJ-zmTkcr1wokRNOsR4WtKiSw,1,0.0,0.42857142857142855,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857
59,ChIJ0-kkbUj0wokRq4pd28694uM,1,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.13043478260869565,0.0,0.13043478260869565,0.043478260869565216,0.0,0.0,0.08695652173913043
60,ChIJ00JDL55ZwokRLNSSj4cWPVA,1,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.0,0.0,0.03571428571428571
61,ChIJ06YhJTxcwokRT117T3n1zyE,1,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.17647058823529413
62,ChIJ07GzPbhYwokRoemf8TKBrDw,9,0.011636113073303141,0.039273861401140225,0.021672628389622424,0.019401947285581585,0.029766368437336606,0.05270814498088345,0.09555487113188034,0.01015543441757339,0.02232815195231957,0.04526693185353387
63,ChIJ07ekrT32wokR8zYnbUBiJOU,4,0.022331415787791624,0.01713806327900288,0.026046660274848192,0.019685571698994517,0.03483177895929574,0.061029015727002305,0.08644515439817453,0.010985937999360817,0.005543673328908229,0.04754781013170275
64,ChIJ07w3pY1cwokR-9YrLnSFoXQ,1,0.015384615384615385,0.046153846153846156,0.0038461538461538464,0.011538461538461539,0.046153846153846156,0.023076923076923078,0.09615384615384616,0.015384615384615385,0.03461538461538462,0.046153846153846156
65,ChIJ08NKqwZcwokRvmcpkuAUfFk,1,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.047619047619047616,0.0,0.047619047619047616
66,ChIJ09AdAKD2wokRp6KQrxqduME,1,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091
67,ChIJ0QmN5VdYwokR2hap6QRhW4I,6,0.02074074074074074,0.021904761904761903,0.02193121693121693,0.022526455026455023,0.03748168498168498,0.051789784289784285,0.15054436304436306,0.004007936507936508,0.01007936507936508,0.05553724053724054
68,ChIJ0T4OgOZYwokRBpgrngoolxo,1,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
69,ChIJ0TsfUuFYwokR3oLqQcWqB-E,1,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.19047619047619047,0.047619047619047616,0.0,0.14285714285714285
70,ChIJ0VUKpaRYwokR6utvbFfYUv8,2,0.021739130434782608,0.061996779388083734,0.043478260869565216,0.021739130434782608,0.05877616747181964,0.061996779388083734,0.09581320450885668,0.040257648953301126,0.040257648953301126,0.040257648953301126
71,ChIJ0VVv8uVawokRYhQs9-piKjc,1,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333
72,ChIJ0VjMA5xZwokR89p_Y72OEQ4,4,0.007575757575757576,0.0680976430976431,0.007575757575757576,0.007575757575757576,0.039057239057239054,0.023484848484848483,0.1468013468013468,0.015909090909090907,0.03135521885521886,0.05589225589225589
73,ChIJ0XMSPoVYwokR5OAbrDVUUGk,1,0.0,0.0449438202247191,0.0,0.011235955056179775,0.033707865168539325,0.011235955056179775,0.16853932584269662,0.02247191011235955,0.0,0.07865168539325842
74,ChIJ0_QaEnJFwokRM1ZEkA6Hlp0,1,0.03333333333333333,0.03333333333333333,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.07777777777777778,0.06666666666666667,0.022222222222222223,0.011111111111111112,0.03333333333333333
75,ChIJ0a5Xo7FZwokRqVL-c3mio1Y,1,0.007462686567164179,0.022388059701492536,0.011194029850746268,0.026119402985074626,0.033582089552238806,0.07462686567164178,0.07835820895522388,0.033582089552238806,0.018656716417910446,0.05223880597014925
76,ChIJ0aj7fDdfwokRc_VJhtd27SU,1,0.0,0.0,0.0,0.06451612903225806,0.03225806451612903,0.0967741935483871,0.06451612903225806,0.03225806451612903,0.0,0.0967741935483871
77,ChIJ0ar_FIlYwokR_Y9IeeuVfQw,1,0.02666666666666667,0.02666666666666667,0.0,0.0,0.02666666666666667,0.02666666666666667,0.08,0.013333333333333334,0.013333333333333334,0.05333333333333334
78,ChIJ0b4_psJYwokRyTcFFmKar3g,1,0.041666666666666664,0.041666666666666664,0.0,0.0,0.041666666666666664,0.125,0.16666666666666666,0.08333333333333333,0.041666666666666664,0.041666666666666664
79,ChIJ0bTC-nz0wokR3QUUXFSUB6I,1,0.0,0.05,0.0,0.075,0.0,0.125,0.0,0.025,0.0,0.05
80,ChIJ0bxnC5VZwokR4zGk8MlHWoc,1,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.0,0.26666666666666666,0.13333333333333333,0.3333333333333333,0.06666666666666667,0.0,0.3333333333333333
81,ChIJ0bzS92z2wokRCIIUS2j75Ck,1,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666
82,ChIJ0c0KGoVZwokRfJouoo8jPvw,1,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
83,ChIJ0cK_Zn32wokRI-8QzEeMMsY,1,0.025,0.05,0.0,0.0,0.025,0.025,0.15,0.0,0.0,0.1
84,ChIJ0e5shlhYwokRO34VtVLK6bo,11,0.0271943058635736,0.027837977813642664,0.02813100786086575,0.03923564581206845,0.01791488652851675,0.0719428543260186,0.07754265569030606,0.04171660188751448,0.007392932595074777,0.0282556157718855
85,ChIJ0eG6e6NZwokRqyzV9lusqUI,11,0.0,0.05061403670544076,0.003134796238244514,0.006631299734748011,0.0817252044194793,0.02612768051639525,0.2021166884885743,0.0214142918317147,0.02847184438506003,0.09600648209788615
86,ChIJ0egbZa5owokRraSOULjPbEM,1,0.019417475728155338,0.009708737864077669,0.019417475728155338,0.019417475728155338,0.05825242718446602,0.08737864077669903,0.10679611650485436,0.06796116504854369,0.0,0.06796116504854369
87,ChIJ0w6WPD32wokRzLvc-6NE34E,10,0.007448275862068965,0.048018793064165115,0.0017241379310344827,0.0017241379310344827,0.06977995930264533,0.026787356321839078,0.2032458850888978,0.01889080459770115,0.016522383545069567,0.09158230215036023
88,ChIJ0x4PgvfzwokR69p78aByEbk,2,0.0,0.02,0.0,0.045714285714285714,0.02,0.0,0.0757142857142857,0.01,0.0,0.0757142857142857
89,ChIJ0yKBJnf0wokRYPsy2E6Zs_Q,1,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0
90,ChIJ0yS2GUdZwokRdxGbjyrI7ho,1,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0
91,ChIJ0ynHBrxYwokRPZh98hWtgJw,1,0.010101010101010102,0.050505050505050504,0.010101010101010102,0.020202020202020204,0.04040404040404041,0.04040404040404041,0.09090909090909091,0.0,0.030303030303030304,0.050505050505050504
92,ChIJ0z_rMu1ZwokRqL4sb-u2sFc,1,0.02702702702702703,0.0,0.02702702702702703,0.05405405405405406,0.0,0.08108108108108109,0.02702702702702703,0.08108108108108109,0.0,0.0
93,ChIJ1-ATlcFYwokR1aFKzLlkFZI,1,0.0,0.2,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.2
94,ChIJ1-pzFL9YwokRF4XLSD-1TuU,1,0.0,0.013888888888888888,0.0,0.0,0.013888888888888888,0.013888888888888888,0.06944444444444445,0.0,0.0,0.041666666666666664
95,ChIJ10bEuTdawokR7o8U099uDV0,1,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0
96,ChIJ10soEVlYwokRv_6iK7C2x9I,4,0.005813953488372093,0.040697674418604654,0.0,0.005813953488372093,0.040697674418604654,0.01623062015503876,0.12185077519379844,0.005813953488372093,0.029069767441860465,0.0725532945736434
97,ChIJ123dZFhYwokR8IIEwSa61RU,10,0.021041985220869204,0.0603657513383129,0.019465941091633583,0.02302010724446788,0.0481798980821787,0.0692421017130501,0.1049186983266966,0.021370382304541483,0.026816223058291316,0.04095903290781383
98,ChIJ13eZQYWNwokRhcRN1GPQN_w,1,0.0,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.21428571428571427,0.0,0.0,0.10714285714285714
99,ChIJ14nmgM5awokRFUJyERGeqNw,1,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.11764705882352941,0.0,0.0,0.11764705882352941
100,ChIJ15LY0oRZwokRCu0ihSZ9HbM,1,0.0,0.0594059405940594,0.0,0.0,0.039603960396039604,0.009900990099009901,0.1188118811881188,0.019801980198019802,0.009900990099009901,0.06930693069306931
101,ChIJ176LwCtewokRVRrPhfuVA3c,1,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
102,ChIJ17kyIldYwokRimC257xnlt8,2,0.021739130434782608,0.03285024154589372,0.0,0.03285024154589372,0.033091787439613524,0.07657004830917874,0.07705314009661836,0.021980676328502417,0.03260869565217391,0.043719806763285025
103,ChIJ1QkfQCZawokRDOjpJ-tQlVw,1,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.06896551724137931,0.0,0.0,0.034482758620689655
104,ChIJ1RIYmQpZwokRQg5nJkJItV4,1,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
105,ChIJ1TETC-JawokR-LfVdUzzY8s,1,0.02631578947368421,0.02631578947368421,0.0,0.0,0.0,0.02631578947368421,0.10526315789473684,0.0,0.0,0.05263157894736842
106,ChIJ1U6DEr5EwokRXfMWu8gwY24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
107,ChIJ1U8rUUFbwokRSi2JzRrJVWQ,1,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.11627906976744186,0.0,0.0,0.0
108,ChIJ1WEyg1RYwokR_0UbU2PjILU,1,0.0,0.12121212121212122,0.0,0.030303030303030304,0.030303030303030304,0.0,0.09090909090909091,0.0,0.06060606060606061,0.09090909090909091
109,ChIJ1XDnYTxcwokRSnka8VJ05ZQ,2,0.03071364046973803,0.012195121951219513,0.009259259259259259,0.02145438121047877,0.03071364046973803,0.06142728093947606,0.06142728093947606,0.03071364046973803,0.0,0.033649503161698284
110,ChIJ1XIljQpcwokRA7NRVveYX-U,1,0.0,0.05,0.0,0.05,0.05,0.1,0.05,0.05,0.0,0.05
111,ChIJ1XSZ9IpYwokRP8HZ74mvhCI,1,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.09523809523809523,0.0,0.047619047619047616,0.047619047619047616
112,ChIJ1XxucrBYwokRl4ZTDkhB96M,1,0.02702702702702703,0.009009009009009009,0.0,0.036036036036036036,0.018018018018018018,0.06306306306306306,0.06306306306306306,0.0,0.018018018018018018,0.04504504504504504
113,ChIJ1Y9C3kxewokRdl5d1UjK3jk,1,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0
114,ChIJ1ZAQwjBawokRs2y3mi4YJMA,1,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,0.0,0.1111111111111111,0.2222222222222222
115,ChIJ1ZHGJxZfwokRY8CBlr9t_l4,1,0.045454545454545456,0.030303030303030304,0.045454545454545456,0.015151515151515152,0.030303030303030304,0.10606060606060606,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.030303030303030304
116,ChIJ1_oikfD0wokRxLMHfznnIu8,1,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
117,ChIJ1bYlrxf2wokRO0xBQohA7ps,2,0.0,0.0,0.041666666666666664,0.0,0.0625,0.041666666666666664,0.125,0.0,0.0,0.0625
118,ChIJ1c2X5CVewokRLQ_Bae1ESmc,1,0.0,0.058823529411764705,0.014705882352941176,0.014705882352941176,0.058823529411764705,0.04411764705882353,0.11764705882352941,0.014705882352941176,0.058823529411764705,0.058823529411764705
119,ChIJ1c8wbgtcwokReBnb6YtlFj0,1,0.012658227848101266,0.0759493670886076,0.012658227848101266,0.02531645569620253,0.06329113924050633,0.06329113924050633,0.13924050632911392,0.02531645569620253,0.012658227848101266,0.08860759493670886
120,ChIJ1d6eSh5bwokRSUFZw2XS1lc,1,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.0
121,ChIJ1dIR-8dawokRNiSbWhJ9rlM,1,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
122,ChIJ1e8Tsyf2wokR1aDiBhj9rxs,1,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.057692307692307696,0.0,0.11538461538461539,0.057692307692307696,0.057692307692307696,0.038461538461538464,0.019230769230769232
123,ChIJ1e9RWXZZwokRoY1b3_AvADg,1,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
124,ChIJ1wQlh19ZwokRRIXxHPLfL1c,1,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285
125,ChIJ1xfUfH9ZwokRtBmr-sDBZf4,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0
126,ChIJ1xy2779YwokR_fq18_2jP5Q,1,0.027777777777777776,0.0,0.027777777777777776,0.0,0.05555555555555555,0.05555555555555555,0.08333333333333333,0.027777777777777776,0.0,0.05555555555555555
127,ChIJ1yKQoKf2wokRHh6XyISAilo,1,0.0,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.0,0.06896551724137931,0.06896551724137931,0.0,0.0,0.0
128,ChIJ2-bW-VxFwokRuCPBbRTwBXA,1,0.0,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.07692307692307693,0.0,0.038461538461538464,0.038461538461538464
129,ChIJ20LrpJRbwokRSK6e73M1GBs,1,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.0,0.15384615384615385
130,ChIJ22-JYx5bwokRzWmOWM6qooo,1,0.044444444444444446,0.0,0.06666666666666667,0.0,0.0,0.1111111111111111,0.1111111111111111,0.044444444444444446,0.0,0.0
131,ChIJ22Z36nf2wokROHXJpSvdzzU,11,0.025623919669385018,0.028714923845943076,0.017938538371881405,0.02693296601519607,0.016661125733801928,0.05158177060585631,0.06920053762248668,0.028783962708159402,0.008371965180941939,0.044295509144575466
132,ChIJ23FuCKZYwokRAU97jKfCIsk,7,0.0048430735930735935,0.017126623376623375,0.003977272727272727,0.015827922077922076,0.02706121776773951,0.025757105213626952,0.08781879352531527,0.023566017316017315,0.00349025974025974,0.08533855637116507
133,ChIJ24kYwg1ZwokRbnDPLgKwgL0,11,0.013592831790033828,0.04778470175917842,0.015375362984329727,0.012781465653590292,0.057132225464546375,0.04350410884844726,0.10827406228543814,0.027322624646319037,0.02002122340148023,0.06514719663162916
134,ChIJ25ENgmhbwokRkBcqF8xl4NE,1,0.04,0.16,0.0,0.0,0.08,0.04,0.16,0.0,0.12,0.12
135,ChIJ25KxU4FZwokRk49pyTsfxN8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.375
136,ChIJ26GdM6ZZwokRo2ssZwWUQc0,14,0.015024858650794535,0.05835395225716798,0.012961805826759352,0.012797516100871343,0.052775347188766995,0.02907466382241407,0.15177366624083044,0.021023675228116708,0.016677294954961955,0.07992122855242267
137,ChIJ2717xAVcwokRa7JsUuM8fqk,1,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.14285714285714285
138,ChIJ28rbN0FZwokRMoNuvXnKvT0,1,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555
